customer_id,age,income_inr,credit_score,loan_amount_inr,tenure_months,interest_rate,existing_emis,dependents,experience_years,city,job_type,education_level,marital_status,loan_purpose,has_credit_card,has_vehicle,default
104539,34,36998.31,549.0,174429.71,48,15.85,2,2,15,Hyderabad,Unemployed,,Single,Medical,Yes,No,1
100140,26,,692.0,48029.35,60,13.84,3,5,20,Mumbai,Salaried,HighSchool,Married,Car,No,Yes,1
123516,35,43783.07,800.0,172794.01,24,18.22,1,1,38,Mumbai,Business,HighSchool,Divorced,Travel,Yes,Yes,1
127741,62,57668.47,846.0,381172.91,18,7.67,1,1,28,Delhi,Salaried,PhD,Married,Travel,Yes,Yes,1
129224,23,80270.76,580.0,34824.76,6,18.55,4,4,28,Chennai,Student,HighSchool,Married,Home,No,Yes,0
116507,47,79020.57,793.0,295056.63,24,10.21,1,2,33,Jaipur,Business,Diploma,Married,Travel,Yes,Yes,1
121390,58,25852.44,397.0,186642.4,36,14.08,1,3,39,Jaipur,Unemployed,Masters,Divorced,Education,Yes,No,1
100063,23,47655.69,370.0,331545.01,36,13.06,3,0,15,Hyderabad,Student,HighSchool,Married,Home,Yes,No,1
110257,52,69789.6,591.0,163931.64,18,26.52,3,4,34,Bangalore,Student,PhD,Married,Travel,Yes,No,1
116046,18,55055.22,386.0,234610.57,36,23.52,3,2,29,Pune,Business,Masters,Single,Home,No,Yes,1
103376,56,72560.77,403.0,5000.0,24,16.48,2,2,13,Delhi,Unemployed,Masters,Single,Car,Yes,Yes,1
109636,31,48643.2,532.0,201942.7,18,17.86,1,0,37,Jaipur,Student,Bachelors,Married,Travel,Yes,No,1
101372,43,57625.35,808.0,160197.66,12,25.58,5,4,14,Chennai,Business,PhD,Married,Home,Yes,Yes,1
102753,20,75407.62,395.0,71024.94,36,25.55,2,3,27,Delhi,Salaried,Diploma,Single,Travel,Yes,Yes,1
129201,36,67085.96,760.0,386077.21,6,14.76,0,2,4,Delhi,Business,Diploma,Divorced,Medical,No,Yes,1
113717,57,47329.47,448.0,155582.59,24,27.81,0,5,18,Kolkata,Business,Bachelors,Married,Medical,No,Yes,1
103335,42,35605.08,711.0,281394.76,48,10.28,1,5,16,Delhi,Student,Diploma,Married,Medical,No,Yes,0
110513,61,69057.44,779.0,169166.71,18,15.99,2,0,13,Delhi,Freelancer,Bachelors,Divorced,Home,Yes,Yes,1
104456,37,23358.93,666.0,128125.1,48,19.92,2,5,1,Chennai,Salaried,Masters,Divorced,Business,No,Yes,1
104609,60,96623.03,380.0,5000.0,18,26.96,2,2,1,Bangalore,Business,HighSchool,Single,Education,Yes,No,0
112160,42,52889.22,880.0,327876.39,60,9.29,1,4,27,Hyderabad,Freelancer,PhD,Married,Travel,Yes,Yes,1
122610,34,106556.9,598.0,239090.89,24,24.23,1,3,13,Pune,Salaried,PhD,Married,Home,Yes,No,1
116297,38,51982.81,755.0,234988.48,60,15.9,1,5,2,,Freelancer,Diploma,Single,Travel,Yes,Yes,1
116047,22,44180.44,391.0,74883.29,6,24.14,2,2,7,Chennai,Student,Masters,Married,Personal,No,No,1
125947,42,84580.48,876.0,506094.57,24,9.8,1,1,15,Delhi,Business,Masters,Divorced,Personal,Yes,Yes,1
112922,40,63466.58,321.0,449485.77,6,11.19,3,3,27,Chennai,Business,Diploma,Single,Personal,No,No,1
107143,49,77729.9,553.0,80642.52,18,15.12,0,1,33,Hyderabad,Salaried,HighSchool,Divorced,Education,Yes,Yes,1
114613,56,11417.46,699.0,448930.06,36,27.28,1,4,3,Chennai,Freelancer,HighSchool,Married,Car,No,Yes,1
117533,38,76001.93,588.0,217875.18,36,7.92,0,0,11,Pune,Salaried,Bachelors,Married,Business,No,No,1
117504,57,26208.19,616.0,246731.2,12,26.71,1,0,36,Delhi,Salaried,PhD,Divorced,Travel,No,No,1
121670,51,51283.45,558.0,378380.19,18,22.63,1,1,5,Chennai,Student,Diploma,Divorced,Travel,Yes,Yes,1
112284,56,54277.69,430.0,374600.29,48,18.29,2,3,21,Bangalore,Salaried,Diploma,Divorced,Business,Yes,No,1
110961,50,,795.0,12887.0,60,12.76,0,3,26,Bangalore,Student,Masters,Married,Travel,No,Yes,0
111794,52,54660.16,887.0,266848.75,18,13.54,1,4,11,Delhi,Salaried,Masters,Married,Car,Yes,No,0
115656,19,76833.83,875.0,144913.23,18,27.71,1,4,10,Pune,Salaried,Diploma,Married,Travel,Yes,Yes,1
107985,52,114258.7,810.0,5000.0,36,23.3,0,2,23,Bangalore,Salaried,Masters,Married,Medical,No,No,1
112010,51,96474.93,743.0,204128.4,6,22.21,1,3,27,Chennai,Student,Bachelors,Married,Travel,Yes,Yes,1
115117,49,73449.27,611.0,104051.15,12,12.55,0,0,10,Pune,Student,Masters,Single,Personal,No,No,1
125856,31,61862.51,366.0,250995.5,18,24.07,2,5,21,Delhi,Student,Bachelors,Single,Medical,No,Yes,1
118016,35,72576.61,311.0,5000.0,12,12.11,2,0,3,Jaipur,Unemployed,Diploma,Married,Personal,No,Yes,1
114176,31,49781.31,744.0,51582.85,6,13.43,0,0,24,Hyderabad,Unemployed,PhD,Single,Car,No,No,0
112033,43,37285.55,336.0,104225.35,24,12.72,1,3,21,Mumbai,Salaried,Masters,Married,Medical,No,No,1
119016,36,42605.22,703.0,167416.03,18,11.08,2,3,38,Hyderabad,Salaried,Masters,Divorced,Personal,No,No,1
120593,35,44006.71,531.0,233155.85,48,22.78,2,1,26,Chennai,Freelancer,HighSchool,Single,Personal,Yes,Yes,1
128277,47,34042.79,418.0,67451.01,6,15.63,1,1,1,Delhi,Salaried,Diploma,Divorced,Medical,Yes,Yes,1
124859,23,71750.52,,312862.17,24,12.75,1,4,32,Bangalore,Salaried,HighSchool,Single,Travel,Yes,No,0
124280,56,105343.49,812.0,451064.82,12,17.92,2,0,9,Kolkata,Business,Diploma,Single,Car,No,Yes,1
102906,56,65831.11,593.0,246335.84,48,18.19,2,3,35,Kolkata,Unemployed,Diploma,Single,Business,No,No,1
106092,52,55904.34,530.0,234940.99,36,23.11,3,2,37,Chennai,Student,PhD,Divorced,Medical,No,Yes,1
121417,24,40476.59,617.0,353919.05,48,7.85,1,4,30,Hyderabad,Student,PhD,Single,Car,No,No,1
105277,39,75194.47,574.0,398133.44,36,8.29,2,1,22,Chennai,Student,Bachelors,Married,Travel,Yes,No,1
116545,58,71315.92,640.0,198180.43,18,16.96,3,0,38,Delhi,Freelancer,Masters,Married,Personal,Yes,No,1
106993,51,94079.53,707.0,68203.93,18,14.62,1,5,11,Delhi,Unemployed,PhD,Divorced,Home,Yes,Yes,1
105168,39,78250.25,447.0,588111.62,18,14.8,1,2,26,Chennai,Salaried,Masters,Divorced,Personal,Yes,Yes,1
123348,45,17090.51,300.0,229079.7,6,26.26,2,1,15,Mumbai,Freelancer,PhD,Married,Medical,No,No,1
106497,50,26628.04,601.0,30417.19,6,10.77,0,2,29,Pune,Freelancer,Diploma,Single,Travel,Yes,Yes,1
114931,58,58938.35,894.0,180385.82,24,9.14,4,1,13,Delhi,Salaried,Masters,Divorced,Education,No,Yes,1
128749,28,65036.19,392.0,230016.71,36,16.25,4,3,11,Chennai,Student,Diploma,Married,Business,No,No,1
110434,41,57764.11,675.0,85918.51,6,11.9,1,4,24,Jaipur,Freelancer,Diploma,Divorced,Education,No,No,1
117255,45,36634.78,732.0,271975.33,60,17.27,2,5,38,Bangalore,Student,Bachelors,Married,Travel,Yes,No,1
116298,38,28731.41,615.0,153013.96,24,26.49,1,5,30,Pune,Unemployed,Masters,Married,Personal,Yes,Yes,1
109383,23,74027.43,528.0,290610.05,6,23.0,2,2,12,,Student,PhD,Married,Travel,No,No,1
104325,32,70190.45,694.0,475004.97,12,16.85,2,4,32,,Salaried,Diploma,Divorced,Travel,No,No,1
102506,46,52854.49,882.0,162845.41,18,22.57,3,1,20,Pune,Business,Masters,Single,Car,No,Yes,1
124273,28,60398.51,593.0,5000.0,12,15.12,2,1,34,Kolkata,Freelancer,PhD,Single,Medical,Yes,No,0
100517,52,85115.46,894.0,91101.31,60,10.25,0,4,14,Delhi,Salaried,Diploma,Divorced,Home,Yes,No,1
101705,45,61943.69,608.0,352878.26,48,19.86,1,4,2,Delhi,Freelancer,Bachelors,Married,Travel,No,Yes,1
126130,35,32840.06,892.0,396301.03,48,9.96,0,5,18,Bangalore,Salaried,PhD,Single,Travel,Yes,No,1
114902,61,65970.32,547.0,285251.72,12,27.94,0,0,26,Mumbai,Business,HighSchool,Married,Car,Yes,Yes,1
108668,48,69224.34,808.0,216214.49,60,7.24,2,5,13,Hyderabad,Salaried,Masters,Single,Education,Yes,Yes,1
117147,51,39183.26,519.0,16117.53,12,26.15,1,0,19,Jaipur,Unemployed,Bachelors,Divorced,Travel,Yes,No,1
107872,26,71617.98,759.0,59445.65,36,18.67,3,2,34,Hyderabad,Salaried,PhD,Single,Education,Yes,No,1
124805,19,93343.88,873.0,421526.61,18,9.06,1,5,16,Hyderabad,Business,HighSchool,Married,Education,Yes,Yes,1
126805,48,61554.51,471.0,218847.39,60,7.65,0,1,23,Pune,Unemployed,Masters,Divorced,Medical,Yes,Yes,1
116392,47,92221.69,467.0,272198.8,48,18.18,1,0,31,Mumbai,Freelancer,Diploma,Single,Travel,Yes,No,1
116286,41,49067.24,697.0,168540.78,60,21.79,2,0,9,Hyderabad,Salaried,Bachelors,Married,Education,Yes,No,1
113616,44,35782.27,592.0,55363.65,18,23.91,1,3,25,Jaipur,Unemployed,HighSchool,Single,Travel,Yes,Yes,1
113214,43,41424.61,738.0,103981.83,18,8.72,2,2,25,Kolkata,Salaried,Bachelors,Married,Business,Yes,No,1
107473,47,31418.78,305.0,273566.72,60,19.14,3,5,31,Delhi,Salaried,Masters,Married,Travel,Yes,No,1
108290,30,65688.33,849.0,324827.56,48,15.75,2,5,29,Delhi,Salaried,Bachelors,Divorced,Medical,Yes,Yes,1
103493,49,69633.64,869.0,157639.1,18,14.46,3,1,33,Hyderabad,Student,HighSchool,Divorced,Education,No,No,1
101314,61,24556.54,625.0,91853.59,60,15.37,2,1,17,Jaipur,Student,Masters,Single,Medical,Yes,Yes,1
116128,32,66063.69,753.0,54989.39,48,13.53,1,1,29,Mumbai,Salaried,Masters,Single,Business,Yes,Yes,1
124461,36,63288.89,654.0,160293.98,48,17.18,3,3,19,Chennai,Salaried,PhD,Single,Personal,No,Yes,1
102777,59,28732.39,442.0,5000.0,48,20.76,2,0,15,Hyderabad,Salaried,Diploma,Divorced,Home,Yes,Yes,1
101112,44,59293.08,477.0,343465.4,12,11.28,0,0,13,Mumbai,Unemployed,HighSchool,Single,Medical,Yes,Yes,1
104904,20,82703.7,455.0,151024.86,36,16.61,1,4,5,Pune,Business,Diploma,Married,Education,No,No,1
100553,40,60864.83,463.0,263275.09,24,17.69,2,3,6,Mumbai,Freelancer,Bachelors,Single,Education,Yes,No,1
105112,25,63276.83,655.0,293511.48,36,15.1,4,2,29,Bangalore,Salaried,HighSchool,Divorced,Medical,No,No,1
116596,50,61174.65,644.0,141915.47,48,20.07,2,5,22,Bangalore,Freelancer,Masters,Divorced,Education,Yes,No,1
125639,22,72317.4,818.0,296706.66,36,15.3,2,2,14,Jaipur,Business,HighSchool,Married,Car,No,Yes,1
125651,35,57426.43,483.0,33266.62,6,27.18,2,4,19,Chennai,Unemployed,Masters,Single,Home,Yes,No,1
119580,55,63662.78,763.0,280920.79,12,19.87,3,1,24,Jaipur,Freelancer,PhD,Married,Education,Yes,No,1
122507,22,34517.98,415.0,184157.48,12,20.91,0,3,17,Hyderabad,Student,PhD,Divorced,Car,No,Yes,1
117229,33,63161.53,731.0,165459.36,18,21.6,1,2,13,Bangalore,Salaried,Masters,Single,Education,Yes,No,0
121459,45,28274.84,513.0,151155.9,12,22.67,0,1,39,Hyderabad,Salaried,Diploma,Married,Home,Yes,No,1
127738,58,84593.9,727.0,73412.1,36,23.36,0,0,10,Bangalore,Freelancer,Bachelors,Married,Home,Yes,No,1
129982,35,62800.67,652.0,252767.11,6,11.07,2,4,37,Mumbai,Freelancer,Bachelors,Married,Travel,Yes,Yes,1
128514,60,60537.05,873.0,340877.01,60,21.21,4,1,34,Bangalore,Business,Masters,Single,Car,Yes,Yes,1
117837,30,35301.26,407.0,112258.29,60,10.59,1,0,8,Kolkata,Unemployed,Bachelors,Divorced,Home,Yes,Yes,1
103156,51,32816.01,827.0,10091.14,60,25.8,1,3,9,Delhi,Business,HighSchool,Single,Personal,Yes,Yes,1
100623,24,88987.9,827.0,28465.23,6,9.89,1,5,23,Mumbai,Unemployed,Masters,Married,Personal,Yes,Yes,1
127649,55,44186.19,716.0,186920.54,48,19.17,2,1,18,Hyderabad,Student,Diploma,Single,Car,Yes,Yes,1
128548,60,39179.45,323.0,56824.65,18,21.91,0,1,17,Hyderabad,Unemployed,Masters,Married,Personal,No,No,0
113802,28,45813.55,537.0,91237.15,12,11.23,4,4,39,Hyderabad,Salaried,HighSchool,Married,Personal,Yes,No,1
124056,44,26978.91,764.0,429594.37,48,8.42,0,4,35,Pune,Salaried,PhD,Single,Personal,Yes,Yes,1
123250,33,26286.3,418.0,273383.33,60,22.81,3,4,31,Pune,Freelancer,HighSchool,Single,Personal,Yes,No,1
104829,57,48170.19,783.0,141644.0,6,26.89,1,0,20,Delhi,Freelancer,PhD,Divorced,Car,Yes,Yes,1
113035,37,20762.85,345.0,479552.93,6,16.09,3,5,13,Pune,Business,PhD,Married,Car,Yes,Yes,1
110037,42,110943.72,322.0,5000.0,48,10.39,0,4,19,Hyderabad,Salaried,Bachelors,Single,Business,No,Yes,1
105294,62,60060.37,448.0,160511.79,60,24.46,0,2,38,Pune,Business,PhD,Divorced,Education,No,Yes,1
103772,34,56518.6,599.0,112259.81,48,10.12,1,4,21,Mumbai,Salaried,HighSchool,Single,Education,Yes,Yes,0
122244,64,53702.83,886.0,5000.0,48,7.34,0,2,5,Mumbai,Unemployed,HighSchool,Married,Education,No,No,0
110935,46,56668.25,641.0,274958.56,12,20.54,1,2,8,Chennai,Freelancer,Bachelors,Divorced,Home,No,No,0
101335,21,51390.83,491.0,22008.08,6,22.77,1,5,17,Delhi,Student,HighSchool,Single,Education,Yes,Yes,0
115268,27,78457.33,427.0,262075.75,6,14.18,4,3,0,Bangalore,Unemployed,Masters,Divorced,Education,No,No,1
102872,23,20559.59,447.0,70154.99,18,24.62,1,0,1,Hyderabad,Salaried,PhD,Divorced,Home,Yes,Yes,1
114454,36,47151.01,394.0,5000.0,18,8.93,0,2,8,Delhi,Freelancer,Bachelors,Married,Medical,Yes,No,1
123565,46,18502.99,825.0,31539.92,24,14.15,1,1,16,Kolkata,Freelancer,Masters,Divorced,Education,Yes,Yes,1
112957,54,59253.19,893.0,153504.59,60,10.64,1,1,8,Mumbai,Salaried,PhD,Divorced,Education,Yes,Yes,1
106775,26,46516.71,347.0,5000.0,36,14.3,2,4,11,Mumbai,Freelancer,Masters,Divorced,Medical,No,Yes,1
103446,44,45205.78,361.0,228023.29,60,21.48,2,5,16,Chennai,Salaried,Masters,Divorced,Business,Yes,No,1
122151,50,46083.96,514.0,227085.39,36,25.9,0,1,34,Jaipur,Freelancer,Diploma,Single,Car,Yes,No,1
116332,61,58274.15,857.0,375278.91,36,21.33,2,5,2,Delhi,Salaried,HighSchool,Single,Education,No,No,1
101991,58,34324.66,374.0,5000.0,12,25.14,1,2,39,Jaipur,Freelancer,Diploma,Single,Home,No,Yes,1
118329,38,70754.2,675.0,5000.0,6,22.45,1,3,30,Mumbai,Freelancer,Diploma,Divorced,Personal,Yes,No,1
125891,60,68122.68,451.0,148874.01,24,12.1,2,0,7,Delhi,Business,HighSchool,Divorced,Business,No,Yes,1
116640,39,65257.85,598.0,461575.68,12,24.75,3,1,10,Hyderabad,Student,Masters,Married,Education,Yes,No,1
106349,33,34016.28,556.0,22397.48,60,27.81,0,3,38,Kolkata,Freelancer,Masters,Divorced,Travel,Yes,Yes,0
125439,18,58640.05,405.0,105184.93,12,25.43,2,0,4,Kolkata,Business,HighSchool,Married,Home,Yes,No,1
124304,36,96049.95,441.0,406911.91,48,10.4,1,5,6,Pune,Student,HighSchool,Married,Personal,Yes,Yes,1
119382,40,27169.71,411.0,496649.3,60,23.39,0,5,28,Bangalore,Student,HighSchool,Married,Personal,Yes,Yes,1
108935,60,64513.4,645.0,374318.19,48,27.72,0,2,15,Bangalore,Salaried,HighSchool,Married,Business,No,Yes,1
105170,48,51367.17,858.0,5000.0,24,16.37,2,2,3,Jaipur,Student,Masters,Divorced,Home,Yes,Yes,1
121190,63,41220.54,390.0,19698.04,6,8.5,0,5,25,Jaipur,Business,Bachelors,Married,Car,Yes,Yes,1
115024,18,40044.56,748.0,236785.81,60,24.97,3,2,27,Mumbai,Business,Bachelors,Single,Home,Yes,Yes,1
109970,37,104833.27,684.0,354019.92,18,17.66,3,0,19,Bangalore,Salaried,Diploma,Married,Travel,Yes,No,1
126024,44,79743.52,432.0,12280.94,36,7.39,2,2,16,Delhi,Business,HighSchool,Single,Education,No,Yes,0
111051,21,35360.46,677.0,5000.0,18,19.43,0,4,32,Chennai,Unemployed,PhD,Divorced,Personal,Yes,Yes,1
109229,63,81157.53,861.0,87582.01,6,10.9,0,3,15,Hyderabad,Student,PhD,Divorced,Education,Yes,No,1
105484,61,75410.89,760.0,275960.85,12,19.46,3,1,4,Bangalore,Salaried,HighSchool,Divorced,Personal,Yes,No,1
101101,41,42421.57,740.0,239859.31,36,19.46,0,1,37,Jaipur,Unemployed,HighSchool,Divorced,Personal,Yes,No,1
115412,38,57719.11,636.0,112461.32,6,21.98,2,3,23,Bangalore,Salaried,Diploma,Divorced,Education,Yes,Yes,1
102948,60,54228.95,736.0,502280.72,48,25.45,0,1,29,Chennai,Salaried,HighSchool,Single,Home,Yes,Yes,1
104441,27,68262.41,537.0,218372.55,24,15.95,3,1,7,Kolkata,Business,HighSchool,Divorced,Travel,Yes,No,1
102680,44,47783.22,769.0,40309.29,60,15.54,2,5,7,Pune,Business,Diploma,Single,Education,Yes,Yes,0
118641,49,36968.31,,5000.0,6,22.44,0,1,35,Jaipur,Business,Masters,Single,Personal,Yes,Yes,1
101957,58,36430.02,307.0,362137.73,60,25.4,3,4,15,Delhi,Salaried,HighSchool,Single,Business,No,Yes,1
120999,52,44758.02,309.0,235903.94,6,19.52,2,0,18,Delhi,Business,PhD,Divorced,Home,No,No,1
106013,35,47280.99,604.0,151709.22,48,21.09,2,0,19,Hyderabad,Business,Bachelors,Single,Home,No,No,0
114324,37,79324.25,473.0,62548.71,48,16.75,4,3,19,Jaipur,Student,Diploma,Single,Car,No,No,1
106729,42,45784.67,622.0,211327.69,60,12.85,0,0,22,Mumbai,Freelancer,PhD,Single,Travel,Yes,Yes,1
120404,25,63856.69,756.0,511072.9,36,26.67,2,3,25,Kolkata,Business,HighSchool,Divorced,Personal,No,No,1
105182,61,84910.06,759.0,46128.22,12,9.4,0,5,13,Mumbai,Salaried,HighSchool,Married,Car,No,No,0
106231,35,38162.39,567.0,650769.02,18,16.76,2,5,0,Mumbai,,Bachelors,Married,Personal,No,No,1
103886,30,39630.51,885.0,459205.95,60,21.02,1,4,13,Bangalore,Unemployed,Bachelors,Single,Personal,Yes,Yes,0
103528,62,67493.15,529.0,91577.87,6,14.03,3,1,32,Jaipur,Student,PhD,Divorced,Personal,Yes,No,1
103025,43,35237.19,467.0,5000.0,48,27.12,1,4,0,Delhi,,PhD,Single,Medical,No,Yes,1
116441,23,56921.15,667.0,315728.83,18,8.74,2,4,23,Hyderabad,Salaried,Bachelors,Single,Car,No,No,0
114689,36,39663.53,892.0,291650.34,36,19.8,0,3,3,Pune,Salaried,PhD,Divorced,Business,No,No,1
105917,36,68749.19,416.0,26316.15,36,19.14,0,1,2,Hyderabad,Student,Masters,Married,Business,Yes,No,1
102699,31,69735.83,658.0,214700.24,18,19.22,4,3,30,Chennai,Business,Diploma,Single,Travel,No,Yes,1
103337,34,66595.14,605.0,141416.55,48,21.61,2,4,39,Hyderabad,Business,HighSchool,Married,Home,No,No,1
105916,61,55873.35,663.0,169962.15,36,26.81,1,2,22,Pune,,Masters,Divorced,Medical,Yes,Yes,1
109002,52,52463.47,818.0,204507.71,24,13.73,4,2,9,Mumbai,Business,Bachelors,Married,Travel,No,No,1
121306,58,69345.26,548.0,5000.0,48,12.3,1,4,28,Pune,Freelancer,HighSchool,Single,Education,Yes,Yes,0
127262,29,38146.27,806.0,5000.0,6,10.42,1,0,33,Chennai,Salaried,Masters,Married,Business,No,No,1
129608,40,51487.25,825.0,293620.36,48,26.02,1,5,3,Jaipur,Freelancer,PhD,Divorced,Travel,No,Yes,1
104126,18,73061.33,821.0,174326.34,12,24.49,2,1,39,Kolkata,Freelancer,PhD,Married,Education,No,Yes,1
103011,33,56224.83,622.0,184882.21,48,26.76,0,3,38,Bangalore,Business,Diploma,Divorced,Medical,Yes,No,1
100225,22,27726.94,835.0,191362.46,36,23.78,0,3,20,Chennai,Unemployed,Masters,Married,Personal,Yes,No,1
128169,45,43838.0,470.0,340221.65,36,25.29,0,3,20,Jaipur,Unemployed,Bachelors,Married,Home,No,No,1
102354,25,52687.58,713.0,111452.6,18,25.96,0,1,28,Pune,Unemployed,Diploma,Married,Business,No,No,0
121211,38,72487.48,575.0,250636.96,12,21.87,3,1,3,Jaipur,Freelancer,HighSchool,Single,Travel,No,No,1
106407,58,34987.6,744.0,5000.0,48,26.5,1,3,7,Kolkata,Student,Bachelors,Married,Business,No,Yes,1
126362,40,56222.78,504.0,247989.16,60,27.14,0,3,10,Pune,Business,PhD,Single,Education,No,No,1
117678,55,43004.85,462.0,5000.0,24,16.33,3,5,28,Pune,Unemployed,PhD,Married,Travel,No,Yes,1
118868,34,92411.6,626.0,219408.18,36,10.77,2,2,37,Pune,Freelancer,PhD,Divorced,Personal,No,Yes,1
127440,58,53541.55,,173548.0,60,23.68,1,3,28,Jaipur,Unemployed,Masters,Single,Medical,No,No,1
126675,52,71748.26,702.0,5000.0,48,25.86,0,1,23,Pune,Freelancer,Masters,Single,Education,No,Yes,1
101526,61,,820.0,383663.16,60,26.13,3,1,24,Pune,Freelancer,Bachelors,Single,Medical,Yes,No,1
103803,48,30797.9,408.0,205984.1,6,16.54,4,3,14,Delhi,Salaried,HighSchool,Single,Travel,Yes,No,1
120356,55,39546.79,359.0,5000.0,60,21.93,1,5,12,Kolkata,Freelancer,PhD,Single,Medical,Yes,No,1
110321,42,37387.28,660.0,8309.84,18,26.67,0,3,34,Kolkata,Student,PhD,Divorced,Travel,Yes,No,0
110606,19,63297.3,366.0,96243.78,12,11.55,1,5,0,Hyderabad,Student,PhD,Married,Car,No,Yes,1
102794,43,68432.03,535.0,174083.01,36,26.63,1,3,12,Pune,Unemployed,HighSchool,Married,Education,No,Yes,1
123421,23,53597.0,868.0,369251.4,48,15.44,0,2,26,Delhi,Unemployed,HighSchool,Single,Education,Yes,No,1
112195,48,36589.68,796.0,242187.4,18,18.31,3,3,24,Hyderabad,Student,Bachelors,Single,Education,Yes,Yes,1
110631,64,72575.97,673.0,155853.92,6,7.95,0,0,34,Hyderabad,Freelancer,Diploma,Single,Medical,No,No,1
126250,34,107565.92,553.0,332907.14,60,27.26,2,2,35,Pune,Salaried,Diploma,Married,Home,No,Yes,1
128655,35,88209.87,443.0,133944.72,18,13.42,1,5,36,Chennai,Unemployed,Diploma,Married,Medical,No,No,1
100592,52,54645.92,778.0,203007.4,6,26.79,2,4,13,Bangalore,Freelancer,Diploma,Single,Education,No,Yes,1
128257,36,34928.76,816.0,366357.23,48,8.22,1,4,27,Pune,Student,PhD,Divorced,Personal,No,Yes,1
128590,20,81012.77,458.0,52206.71,6,16.07,1,3,21,Chennai,Business,HighSchool,Married,Personal,Yes,No,1
101146,22,30718.72,426.0,5000.0,12,18.07,1,4,31,Mumbai,Student,Diploma,Single,Personal,No,No,1
115113,56,61707.09,463.0,5000.0,24,14.12,1,0,38,,Salaried,Bachelors,Married,Education,No,Yes,1
122660,33,34411.09,328.0,100835.43,18,14.15,1,2,31,Jaipur,Salaried,Diploma,Divorced,Education,No,Yes,1
126997,48,31548.97,387.0,282013.76,12,9.22,3,4,6,Mumbai,Student,Masters,Single,Travel,No,Yes,1
128288,44,41282.19,832.0,172976.22,36,21.18,1,4,29,Mumbai,Business,Masters,Divorced,Education,Yes,Yes,1
103965,58,64430.02,,270200.41,18,14.35,2,2,33,Bangalore,,,Single,Travel,Yes,Yes,0
112840,38,86430.08,373.0,67666.77,48,21.26,2,1,7,,Student,Masters,Single,Home,Yes,Yes,1
122472,64,68864.21,363.0,5000.0,12,23.02,1,0,37,Pune,Business,HighSchool,Divorced,Home,Yes,No,0
106844,46,,333.0,5000.0,48,16.91,3,0,22,Bangalore,Freelancer,Diploma,Single,Home,Yes,No,1
119081,26,67020.99,638.0,476941.08,48,27.96,2,1,3,Chennai,Salaried,HighSchool,Single,Medical,No,Yes,1
106878,22,19995.93,725.0,385236.28,36,11.26,2,2,31,Bangalore,Business,Diploma,Married,Travel,Yes,No,1
121899,43,75728.76,415.0,90141.22,48,26.36,2,3,10,Kolkata,Unemployed,Masters,Married,Travel,No,No,1
111658,20,69957.38,850.0,211463.1,60,26.91,4,3,7,Hyderabad,Business,,Divorced,Education,Yes,No,1
119460,19,8000.0,617.0,141588.15,6,8.07,1,0,19,Delhi,Freelancer,Diploma,Divorced,Business,Yes,Yes,1
113941,40,74988.42,846.0,398034.27,36,11.07,3,2,0,Kolkata,Salaried,Diploma,Single,Medical,No,No,1
103415,47,82874.11,634.0,229869.74,60,25.5,3,2,30,Kolkata,Salaried,PhD,Single,Car,No,Yes,1
112814,44,18869.62,546.0,5000.0,12,27.73,1,2,13,Hyderabad,Salaried,PhD,Married,Medical,Yes,Yes,0
119331,34,70248.81,819.0,183310.56,18,14.59,1,3,37,,Salaried,HighSchool,Married,Car,Yes,Yes,1
100169,45,44639.47,477.0,427689.71,60,17.63,1,1,19,,Unemployed,Bachelors,Divorced,Home,Yes,No,1
117121,40,51261.14,313.0,78584.09,18,13.4,0,1,27,Chennai,Salaried,Masters,Married,Education,Yes,No,1
116289,33,26645.87,519.0,132907.55,36,21.21,3,2,15,Mumbai,Unemployed,HighSchool,Married,Personal,No,Yes,1
112527,45,95544.04,689.0,245309.49,18,10.53,2,0,34,Jaipur,Salaried,HighSchool,Married,Car,No,Yes,1
105985,37,68079.88,591.0,190346.98,36,14.97,3,0,11,Delhi,Student,PhD,Married,Education,No,Yes,1
127560,22,63214.8,640.0,370045.92,12,21.41,2,4,39,,Unemployed,PhD,Married,Home,No,No,1
105253,62,35470.8,375.0,211383.96,48,11.38,1,3,1,Pune,Student,PhD,Single,Car,Yes,Yes,1
126183,44,107605.48,563.0,485805.08,18,14.77,0,0,28,Jaipur,Freelancer,HighSchool,Single,Business,Yes,Yes,0
120295,18,27937.31,691.0,303887.73,48,27.14,3,4,9,Bangalore,Freelancer,Masters,Married,Home,Yes,Yes,1
104649,52,43704.96,553.0,5000.0,36,25.28,2,3,24,Mumbai,Business,Masters,Divorced,Home,No,Yes,1
113634,42,69488.9,814.0,121752.58,60,21.88,2,1,29,Kolkata,Business,Diploma,Married,Business,No,Yes,1
108771,30,50181.44,714.0,389770.89,36,18.74,0,2,29,Pune,,Bachelors,Divorced,Personal,No,Yes,1
121160,54,,555.0,207422.2,48,11.62,4,1,23,Kolkata,Unemployed,HighSchool,Married,Education,Yes,No,1
102455,33,86530.73,663.0,180252.5,48,24.9,2,1,25,Bangalore,Student,PhD,Married,Travel,Yes,No,1
104808,23,46504.88,653.0,182077.67,36,12.47,2,2,34,Delhi,Student,PhD,Single,Home,Yes,No,1
111988,25,55308.22,569.0,170395.15,48,15.45,1,1,34,Hyderabad,Student,HighSchool,Divorced,Personal,Yes,Yes,1
